"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/pods","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces/{namespaces}/resourcequotas","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/namespaces/{namespaces}/pods/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/proxy/nodes/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/pods/{name}","PUT","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/pods/{name}","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/pods/{name}","DELETE","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/nodes","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/nodes","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/watch/namespaces","GET","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
"Kubernetes","Kubernetes","http:///api/v1beta3/api/v1beta3/namespaces/{namespaces}/replicationcontrollers","POST","https://raw.githubusercontent.com/api-stack/api-stack/gh-pages/data/kubernetes/kubernetes-openapi-spec.json",""
