"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=disassociateIpAddress&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/disassociateIpAddress.html","Disassociates an IP address from the account."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=dissociateLun&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/dissociateLun.html","Dissociate a LUN"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableAccount&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableAccount.html","Enables an account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableAutoScaleVmGroup&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableAutoScaleVmGroup.html","Enables an AutoScale Vm Group"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableCiscoNexusVSM&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableCiscoNexusVSM.html","Enable a Cisco Nexus VSM device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableOutOfBandManagementForCluster&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableOutOfBandManagementForCluster.html","Enables out-of-band management for a cluster"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableOutOfBandManagementForHost&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableOutOfBandManagementForHost.html","Enables out-of-band management for a host"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableOutOfBandManagementForZone&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableOutOfBandManagementForZone.html","Enables out-of-band management for a zone"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableStaticNat&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableStaticNat.html","Enables static NAT for given IP address"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableStorageMaintenance&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableStorageMaintenance.html","Puts storage pool into maintenance state"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=enableUser&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/enableUser.html","Enables a user account"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=expungeVirtualMachine&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/expungeVirtualMachine.html","Expunge a virtual machine. Once expunged, it cannot be recoverd."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=extractIso&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/extractIso.html","Extracts an ISO"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=extractTemplate&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/extractTemplate.html","Extracts a template"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=extractVolume&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/extractVolume.html","Extracts volume"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=findHostsForMigration&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/findHostsForMigration.html","Find hosts suitable for migrating a virtual machine."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=findStoragePoolsForMigration&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/findStoragePoolsForMigration.html","Lists storage pools available for migration of a volume."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=generateAlert&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/generateAlert.html","Generates an alert"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=generateUsageRecords&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/generateUsageRecords.html","Generates usage records. This will generate records only if there any records to be generated, i.e if the scheduled usage job was not run or failed"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getApiLimit&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getApiLimit.html","Get API limit count for the caller"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getCloudIdentifier&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getCloudIdentifier.html","Retrieves a cloud identifier."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getPathForVolume&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getPathForVolume.html","Get the path associated with the provided volume UUID"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getSPMetadata&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getSPMetadata.html","Returns SAML2 CloudStack Service Provider MetaData"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getSolidFireAccountId&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getSolidFireAccountId.html","Get SolidFire Account ID"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getSolidFireVolumeAccessGroupId&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getSolidFireVolumeAccessGroupId.html","Get the SF Volume Access Group ID"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getSolidFireVolumeSize&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getSolidFireVolumeSize.html","Get the SF volume size including Hypervisor Snapshot Reserve"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getUploadParamsForTemplate&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getUploadParamsForTemplate.html","upload an existing template into the CloudStack cloud. "
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getUploadParamsForVolume&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getUploadParamsForVolume.html","Upload a data disk to the cloudstack cloud."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getUser&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getUser.html","Find user account by API key"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getVMPassword&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getVMPassword.html","Returns an encrypted password for the VM"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getVirtualMachineUserData&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getVirtualMachineUserData.html","Returns user data associated with the VM"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getVolumeSnapshotDetails&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getVolumeSnapshotDetails.html","Get Volume Snapshot Details"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=getVolumeiScsiName&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/getVolumeiScsiName.html","Get Volume's iSCSI Name"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=importLdapUsers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/importLdapUsers.html","Import LDAP users"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=issueOutOfBandManagementPowerAction&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/issueOutOfBandManagementPowerAction.html","Initiates the specified power action to the host's out-of-band management interface"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=ldapConfig&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/ldapConfig.html","Configure the LDAP context for this site."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=ldapCreateAccount&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/ldapCreateAccount.html","Creates an account from an LDAP user"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=ldapRemove&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/ldapRemove.html","Remove the LDAP context for this site."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=linkDomainToLdap&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/linkDomainToLdap.html","link an existing cloudstack domain to group or OU in ldap"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAccounts&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAccounts.html","Lists accounts and provides detailed account information for listed accounts"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAffinityGroupTypes&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAffinityGroupTypes.html","Lists affinity group types available"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAffinityGroups&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAffinityGroups.html","Lists affinity groups"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAlerts&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAlerts.html","Lists all alerts."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAndSwitchSamlAccount&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAndSwitchSamlAccount.html","Lists and switches to other SAML accounts owned by the SAML user"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listApis&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listApis.html","lists all available apis on the server, provided by the Api Discovery plugin"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAsyncJobs&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAsyncJobs.html","Lists all pending asynchronous jobs for the account."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAutoScalePolicies&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAutoScalePolicies.html","Lists autoscale policies."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAutoScaleVmGroups&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAutoScaleVmGroups.html","Lists autoscale vm groups."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listAutoScaleVmProfiles&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listAutoScaleVmProfiles.html","Lists autoscale vm profiles."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listBaremetalDhcp&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listBaremetalDhcp.html","list baremetal dhcp servers"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listBaremetalPxeServers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listBaremetalPxeServers.html","list baremetal pxe server"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listBaremetalRct&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listBaremetalRct.html","list baremetal rack configuration"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listBigSwitchBcfDevices&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listBigSwitchBcfDevices.html","Lists BigSwitch BCF Controller devices"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listBrocadeVcsDeviceNetworks&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listBrocadeVcsDeviceNetworks.html","lists network that are using a brocade vcs switch"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listBrocadeVcsDevices&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listBrocadeVcsDevices.html","Lists Brocade VCS Switches"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listCapabilities&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listCapabilities.html","Lists capabilities"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listCapacity&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listCapacity.html","Lists all the system wide capacities."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listCiscoAsa1000vResources&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listCiscoAsa1000vResources.html","Lists Cisco ASA 1000v appliances"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listCiscoNexusVSMs&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listCiscoNexusVSMs.html","Retrieves a Cisco Nexus 1000v Virtual Switch Manager device associated with a Cluster"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listCiscoVnmcResources&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listCiscoVnmcResources.html","Lists Cisco VNMC controllers"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listClusters&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listClusters.html","Lists clusters."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listConditions&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listConditions.html","List Conditions for the specific user"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listConfigurations&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listConfigurations.html","Lists all configurations."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listCounters&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listCounters.html","List the counters"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDedicatedClusters&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDedicatedClusters.html","Lists dedicated clusters."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDedicatedGuestVlanRanges&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDedicatedGuestVlanRanges.html","Lists dedicated guest vlan ranges"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDedicatedHosts&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDedicatedHosts.html","Lists dedicated hosts."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDedicatedPods&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDedicatedPods.html","Lists dedicated pods."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDedicatedZones&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDedicatedZones.html","List dedicated zones."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDeploymentPlanners&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDeploymentPlanners.html","Lists all DeploymentPlanners available."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDiskOfferings&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDiskOfferings.html","Lists all available disk offerings."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDomainChildren&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDomainChildren.html","Lists all children domains belonging to a specified domain"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listDomains&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listDomains.html","Lists domains and provides detailed information for listed domains"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listEgressFirewallRules&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listEgressFirewallRules.html","Lists all egress firewall rules for network ID."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listEventTypes&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listEventTypes.html","List Event Types"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listEvents&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listEvents.html","A command to list events."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listExternalFirewalls&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listExternalFirewalls.html","List external firewall appliances."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listExternalLoadBalancers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listExternalLoadBalancers.html","Lists F5 external load balancer appliances added in a zone."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listF5LoadBalancerNetworks&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listF5LoadBalancerNetworks.html","lists network that are using a F5 load balancer device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listF5LoadBalancers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listF5LoadBalancers.html","lists F5 load balancer devices"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listFirewallRules&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listFirewallRules.html","Lists all firewall rules for an IP address."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listGlobalLoadBalancerRules&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listGlobalLoadBalancerRules.html","Lists load balancer rules."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listGuestOsMapping&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listGuestOsMapping.html","Lists all available OS mappings for given hypervisor"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listHostTags&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listHostTags.html","Lists host tags"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listHosts&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listHosts.html","Lists hosts."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listHypervisorCapabilities&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listHypervisorCapabilities.html","Lists all hypervisor capabilities."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listHypervisors&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listHypervisors.html","List hypervisors"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listIdps&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listIdps.html","Returns list of discovered SAML Identity Providers"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listImageStores&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listImageStores.html","Lists image stores."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listInstanceGroups&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listInstanceGroups.html","Lists vm groups"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listInternalLoadBalancerElements&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listInternalLoadBalancerElements.html","Lists all available Internal Load Balancer elements."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listInternalLoadBalancerVMs&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listInternalLoadBalancerVMs.html","List internal LB VMs."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listIpForwardingRules&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listIpForwardingRules.html","List the IP forwarding rules"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listIsoPermissions&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listIsoPermissions.html","List iso visibility and all accounts that have permissions to view this iso."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listIsos&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listIsos.html","Lists all available ISO files."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLBHealthCheckPolicies&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLBHealthCheckPolicies.html","Lists load balancer health check policies."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLBStickinessPolicies&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLBStickinessPolicies.html","Lists load balancer stickiness policies."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLdapConfigurations&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLdapConfigurations.html","Lists all LDAP configurations"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLdapUsers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLdapUsers.html","Lists all LDAP Users"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLoadBalancerRuleInstances&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLoadBalancerRuleInstances.html","List all virtual machine instances that are assigned to a load balancer rule."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLoadBalancerRules&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLoadBalancerRules.html","Lists load balancer rules."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLoadBalancers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLoadBalancers.html","Lists load balancers"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listLunsOnFiler&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listLunsOnFiler.html","List LUN"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetscalerLoadBalancerNetworks&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetscalerLoadBalancerNetworks.html","lists network that are using a netscaler load balancer device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetscalerLoadBalancers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetscalerLoadBalancers.html","lists netscaler load balancer devices"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworkACLLists&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworkACLLists.html","Lists all network ACLs"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworkACLs&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworkACLs.html","Lists all network ACL items"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworkDevice&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworkDevice.html","List network devices"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworkIsolationMethods&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworkIsolationMethods.html","Lists supported methods of network isolation"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworkOfferings&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworkOfferings.html","Lists all available network offerings."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworkServiceProviders&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworkServiceProviders.html","Lists network serviceproviders for a given physical network."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNetworks&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNetworks.html","Lists all available networks."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNiciraNvpDeviceNetworks&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNiciraNvpDeviceNetworks.html","lists network that are using a nicira nvp device"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNiciraNvpDevices&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNiciraNvpDevices.html","Lists Nicira NVP devices"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNics&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNics.html","list the vm nics  IP to NIC"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listNuageVspDevices&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listNuageVspDevices.html","Lists Nuage VSP devices"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listOpenDaylightControllers&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listOpenDaylightControllers.html","Lists OpenDyalight controllers"
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listOsCategories&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listOsCategories.html","Lists all supported OS categories for this cloud."
"Apache CloudStack","API 4.9","https://cloudstack.provider.com:[port]/client/api?command=listOsTypes&amp;[parameters of this command]","POST","http://cloudstack.apache.org/api/apidocs-4.9/apis/listOsTypes.html","Lists all supported OS types for this cloud."
